label,text
True,"Com essa Proposta de Emenda Constitucional que limita os gastos públicos E, convenhamos, qual é o governante que não quer gastar Eu gostaria de ter muito dinheiro na burra, no cofre, para poder gastar, mas não temos. Eu tenho essa consciência. Nós levamos isso para o Congresso. A Câmara aprovou, meus caros, por 366 votos. Foi o maior índice de aprovação de emenda constitucional que se viu até hoje sem nenhuma modificação."
False," 18 de novembro de 2016 Maurício Moraes, tore Medeiros, Patrícia Cagni  Entre os vários temas abordados na entrevista ao programa Roda Viva, da TV Cultura, no dia 14 de novembro, o presidente Michel Temer falou sobre a relação do seu governo com o poder Legislativo e destacou projetos que a base aliada conseguiu aprovar  entre eles, a polêmica Proposta de Emenda à Constituição PEC do teto de gastos, agora em análise pelo Senado. O Truco no Congresso  projeto de checagem de dados da Agência Pública, feito em parceria com o Congresso em Foco  selecionou cinco frases em que Temer menciona dados sobre suas conquistas com a ajuda dos parlamentares, para analisar a veracidade do discurso do político.  Procurada para revelar as fontes das informações utilizadas, a assessoria de comunicação da Presidência da República não atendeu ao Truco: Nós não comentamos entrevistas concedidas pelo presidente da República. Elas são autoexplicativas, informou, por e-mail. Mas muito do que foi dito por Temer sobre seu apoio no Congresso não está correto. Leia, abaixo, o que descobrimos e veja também a checagem da plataforma Aos Fatos, que selecionou outras frases da entrevista do Roda Viva.  ***  Quando nós mandamos um aditamento ao déficit, que inauguralmente era de R$ 96 bilhões, quando o Meirelles e todos verificaram que era de R$ 170,5 bilhões, nós mandamos o aditamento e em brevíssimo tempo, duas ou três semanas, foi aprovado no Congresso Nacional, convenhamos, às 4h30 da manhã, com quórum na Câmara e com quórum no Senado.  Michel Temer, em entrevista ao programa Roda Viva, da TV Cultura, no dia 14 de novembro Exagerado, distorcido ou discutível Exagerado, distorcido ou discutível  A primeira tentativa de alterar a meta fiscal prevista na Lei de Diretrizes Orçamentárias LDO de 2016 foi feita ainda pela gestão Dilma Rousseff PT. Em 23 de março, o governo enviou o Projeto de Lei do Congresso Nacional n 1 de 2016 PLN 12016. O texto defendia que a previsão de superávit da LDO, de R$ 24 bilhões, fosse reduzida para R$ 2,76 bilhões, com o perdão de gastos e frustração de receitas que, na prática, resultariam em um rombo de R$ 96,65 bilhões.  O PLN 12016 começou tramitar oficialmente em 28 de março, na Comissão Mista de Planos, Orçamentos Públicos e Fiscalização CMO, que já no dia seguinte elaborou um cronograma para analisar a proposta. Pelo documento, a aprovação na CMO deveria ocorrer até 30 de abril. Depois disso, o projeto já poderia entrar na pauta da sessão do Congresso e ser votado por deputados e senadores.  Quando se tornou presidente interino, Michel Temer PMDB encaminhou ao Congresso uma proposta de alteração do PLN 12016, solicitando autorização para um déficit ainda maior, de R$ 170,5 bilhões. Isso foi anunciado publicamente em 20 de maio, chegou à CMO em 23 de maio e foi votado no mesmo dia. Aprovado, foi apreciado por deputados e senadores em uma sessão do Congresso iniciada no dia seguinte e concluída na madrugada do dia 25 de maio.  Temer errou, portanto, ao dizer que a alteração no PLN 12016 demorou duas ou três semanas para ser aprovada. Na verdade, foram três dias. E, mais do que uma demonstração de comprometimento da base aliada ao então governo interino, a pressa tinha outra explicação.  Caso a LDO não fosse alterada até 30 de maio, teria de ser cumprida em seu texto original, que previa superávit de R$ 24 bilhões. Se isso acontecesse, as consequências seriam gravíssimas para o país. O governo teria de realizar cortes drásticos, que comprometeriam o funcionamento de serviços públicos. Além de não ter acertado o tempo de tramitação da nova meta fiscal no Congresso, o presidente omitiu as circunstâncias técnicas que levaram à apreciação rápida da matéria.  ***  Nós tínhamos a Desvinculação das Receitas da União, a DRU. Isso estava paralisado há mais de dez meses. Não se votava. Nós votamos isso em um mês e meio, na Câmara e no Senado. Exagerado, distorcido ou discutível Exagerado, distorcido ou discutível  A Proposta de Emenda à Constituição PEC 42015, que prorroga a vigência da Desvinculação de Receitas da União DRU, foi apresentada à Câmara em 11 de fevereiro de 2015. Após uma longa trajetória na Casa, no dia 8 de junho de 2016, mais de um ano depois, os deputados aprovaram o texto em plenário. No mesmo dia, a proposta foi enviada ao Senado.  Já com os acordos entre governo e base aliada acontecendo desde maio, o presidente Michel Temer passou a organizar encontros com parlamentares para iniciar as conversas de aproximação e garantir que a matéria fosse aprovada. Mesmo assim, no Senado, a sessão marcada para o dia 17 de agosto e que serviria para votar a proposta PEC 312016 foi cancelada por falta de quórum. Apenas sete dias depois  e com necessidade de acionar novamente a base aliada, a matéria seguiu para o segundo turno de votação na Casa.   Dessa forma, o trâmite só se concretizou, nas duas Casas, no fim de agosto. Ou seja, foram cerca de três meses até a conclusão dos trabalhos junto à pauta, tempo que não se equipara ao um mês e meio defendido pelo presidente durante o Roda Viva.  Foi necessária, inclusive, a votação de um requerimento que solicitava a quebra do prazo regimental para acelerar a tramitação da proposta que permite ao governo realocar livremente, até 2023, 30% das receitas obtidas com taxas, contribuições sociais e de Intervenção sobre o Domínio Econômico Cide.  ***  Havia uma coisa da moralização das empresas estatais, que tinha sido votada no Senado, convenhamos, paralisado na Câmara há muito tempo. Nós votamos em menos de três meses. Exagerado, distorcido ou discutível Exagerado, distorcido ou discutível  O presidente Michel Temer está certo quanto ao tempo para aprovação após sua interferência na tramitação da proposta. O equívoco nesta frase está na afirmação de que o texto estava paralisado na Câmara há muito tempo. Na verdade, a proposta foi protocolada no Senado em 25 de agosto de 2015. Na Casa, a matéria foi incluída nove vezes na ordem do dia até ser aprovada pelos senadores, o que aconteceu em 15 de março de 2016.   A chamada Lei de Responsabilidade das Estatais PL 49182016 foi enviada pelo Senado à Câmara em 5 de abril deste ano. Entretanto, a falta de acordo entre os parlamentares sobre partes importantes dos textos fez com que o plenário da Casa só aprovasse a matéria na madrugada do dia 15 de junho.   Mesmo assim, a votação foi considerada uma das principais derrotas do governo Temer, que assumia a interinidade na época. Isso porque, para aprovar o texto, deputados realizaram diversas alterações no projeto enviado à Casa pelo Senado, e flexibilizaram grande parte das propostas defendidas pelo governo.   Além de contrariar pontos defendidos publicamente pelo presidente, as mudanças seriam responsáveis por retardar o processo de nomeação de dirigentes dessas companhias. Com a alteração de parte do teor da proposta, o texto precisou ser apreciado mais uma vez pelo Senado, que rejeitou as principais mudanças propostas pela Câmara, e garantiu a aprovação do texto defendido pelo presidente interino Michel Temer PMDB no dia 21 de junho.   A Lei de Responsabilidade das Estatais Lei 13.30316, que, entre outras medidas, estabelece regras para nomeações de dirigentes e conselheiros administrativos de empresas públicas, estatais e sociedade de economia mista, foi publicada no Diário Oficial da União de 1 de julho. Ou seja, em dois meses e 27 dias.  ***  Com essa Proposta de Emenda Constitucional que limita os gastos públicos E, convenhamos, qual é o governante que não quer gastar Eu gostaria de ter muito dinheiro na burra, no cofre, para poder gastar, mas não temos. Eu tenho essa consciência. Nós levamos isso para o Congresso. A Câmara aprovou, meus caros, por 366 votos. Foi o maior índice de aprovação de emenda constitucional que se viu até hoje sem nenhuma modificação. Falso Falso  Temer errou ao dizer que a PEC do teto de gastos 2412016 foi aprovada com o maior número de votos da história na Câmara. Uma rápida consulta a Propostas de Emenda Constitucional que passaram pela Casa nos últimos anos mostra que não é incomum isso ocorrer com margens ainda mais amplas, sempre que há consenso entre os parlamentares sobre o tema.  Um dos exemplos é a PEC dos Precatórios 742015, aprovada em segundo turno em 15 de dezembro de 2015 com 394 votos favoráveis e apenas 4 contrários. O placar foi maior ainda na PEC do Orçamento Impositivo 3582013, com 452 votos a favor, 18 contrários e uma abstenção ao passar em segundo turno na Câmara, em 10 de fevereiro de 2015. Nos dois casos, isso ocorreu durante o governo Dilma.  Para valorizar o resultado da aprovação da PEC 241 no Roda Viva, o presidente Temer escolheu o melhor placar. Os 366 votos favoráveis foram obtidos no primeiro turno, em 10 de outubro  ainda houve 111 deputados contrários. Quando a PEC foi votada pela segunda vez, em 25 de outubro, o apoio dos parlamentares foi reduzido para 359 votos a favor. O número de votos contrários subiu para 116 e ocorreram duas abstenções.  Todas as modificações foram rejeitadas no plenário, mas o texto passou por mudanças antes disso, quando tramitava na Comissão Especial. O relator, Darcísio Perondi PMDB-RS, incluiu parcialmente quatro emendas 1, 5, 17 e 182016 ao elaborar o substitutivo, que mudou o projeto original e foi aprovado pelos deputados. Logo, também não é correto Temer dizer que não houve nenhuma modificação na PEC do teto de gastos.  ***  No orçamento deste ano, os aumentos que foram dados para as categorias funcionais estavam previstos no déficit orçamentário de R$ 170 bilhões, portanto, previstos no orçamento."
True,Não tem anistia para um crime que não existe. ... O que estamos tratando na proposta é a tipificação. Qual a redação da tipificação Isso o plenário vai decidir.
True,"O déficit, volto a dizer, de 2015, de 10,34% [do PIB], 8,5% foram de pagamento de juros para o sistema financeiro, para os grandes rentistas do país."
True,"[O governo Temer] não pode repetir a política de desonerações tributárias e de renúncia fiscal bilionária, que foi praticada pelo governo anterior. Foram R$ 229 bilhões que deixaram de ser arrecadados de 2012 a 2014, o que contribuiu sobremaneira para o desequilíbrio das contas públicas."
False,"Esse teto que está sendo estabelecido  o teto de gastos no orçamento  só serve para os gastos primários, ou seja, aquilo que se gasta com saúde, educação, cultura, ciência e tecnologia, segurança, agricultura, pagamento de pessoal, programas sociais. Os gastos financeiros estão fora, estão fora desse limite de gastos."
False,"Eles [PT] se esquecem de que deixaram o País devendo 80% do PIB, de dívida bruta, e que se nada for feito essa dívida poderá chegar a 100% do Produto Interno Bruto em 2024, em 2025."
False,"Vale a pena destacar casos positivos da fixação de teto de gastos. Todos os países que adotaram essa sistemática recuperaram sua economia. A Holanda, por exemplo, adotou limites em 1994, conseguiu reduzir a relação dívidaPIB de 77,7% para 46,8% e enxugou as despesas com juros de 10,7% para 4,8% do PIB. Ao mesmo tempo o desemprego caiu de 6,8% para 3,2%."
False,"[A PEC 241] retrocede os direitos constitucionais já garantidos, inclusive referidos às áreas da educação e da saúde que já têm previsão constitucional."
True,"'250 mil mulheres que hoje estão vivas graças à eficácia da [Lei Maria da Penha], é muita coisa."
True,A responsabilidade de eleger o Eduardo [Cunha] e o [Waldir] Maranhão foi da Câmara dos Deputados. De todos os deputados.
False,"[Nós, do DEM,] ajudamos a derrubar a CPMF, que foi uma vitória para a classe média brasileira."
False,A tese de que a CPMF acabou por completo não é verdadeira.'
True,"Foram dando Bolsa Família para todo mundo, sem critério, sem porta de saída, sem controle, do meu ponto de vista, sem nada."
True,As pessoas em muitas cidades do Brasil deixam de assinar a carteira de trabalho para receber o Bolsa Família e recebem [salário] por fora.
True,As famílias e as empresas brasileiras estão excessivamente endividadas.
False,A política da irresponsabilidade fiscal gerou 14 milhões de desempregados e um crescimento negativo brutal no Brasil.
False,"Corrupção existe no mundo inteiro, em maior ou menor nível, e existem países com níveis de corrupção piores do que os nossos."
False,"Mesmo os adversários do PT terão que reconhecer que, nunca, em nossa história, tivemos ou vivemos um período com tantos investimentos em educação como nos últimos 13 anos. "
True,'Temos mais de 60 mil pessoas com o nome na Serasa e no SPC. Essas pessoas não estão conseguindo trabalhar e não estão conseguindo ser consumidoras no mercado.'
False,Sabemos todos que a principal causa do mau funcionamento da rede de celular é o número insuficiente de antenas que a compõem.
False,"[Os estados do Nordeste] não receberam nenhuma recompensa [na renegociação da dívida com a União] por serem bons pagadores, apesar de atravessarem um período de seca sem precedentes."
True,'As drogas são responsáveis por 90% dos crimes violentos no país.'
True,A perícia constatou que realmente a presidenta Dilma não cometeu os crimes que foram alegados para se instalar o processo de impeachment nesta Câmara. Vários jornais hoje anunciaram isso.
True,"'E hoje, infelizmente, estamos aí a enfrentar um rombo nas contas públicas de aproximadamente R$ 170 bilhões.'"
False,"'Poderemos ter três anos de queda do PIB, algo nunca antes experimentado em nossa economia.'"
True,"O governo veio aqui, flexibilizou a meta fiscal, e agora pode gastar R$ 170 bilhões a mais do que os recursos arrecadados, sem dizer como será feito esse gasto."
False,"A carga tributária do Canadá é semelhante à brasileira, em torno de 34%, 34,5%. ... No Canadá, não existe miséria, a população é inteiramente assistida, os serviços públicos funcionam, a saúde funciona, a educação é pública e gratuita, a Justiça também é pública."
True,"[Imagens da internet] mostram a Funai ... invadindo fazendas, com o apoio de homens armados da Força Nacional, para colocar índios dentro delas."
True,"O governo gastou, no mínimo, duas vezes mais do que a receita nos últimos oito anos."
False,"Os países representados [no G20], num total de 20, representam 80% do que se produz no mundo [na agricultura] no dia de hoje."
False,A cada 23 minutos ocorre a morte de um jovem negro no Brasil
False,"Não adianta vir aqui dizer que essa vitória é do governo provisório  A previsão orçamentária, a previsão de LDO, enfim, tudo que hoje permite essa votação foi feito na fase anterior."
True,"O projeto foi encaminhado pela presidente Dilma e não foi votado porque a base deste governo provisório, na ocasião, foi contra. Agora, para tentar fazer média com o servidor público, está dizendo que vai votar."
False,E agora eu tenho que ouvir aqui os deputados que antes eram governo dizerem que são eles que estão querendo votar [o reajuste do Judiciário] Não!  o governo Michel Temer que está apenas fazendo Justiça ao servidores do nosso país.
True,"Neste momento em que temos um déficit  foi aprovado que possamos ter esse déficit  de mais de 170 bilhões no Orçamento, estranha-me quando me dizem que esses projetos estão no Orçamento. Estranha-me quando temos 11 milhões e meio de desempregados, de pessoas que não recebem nada no final do mês para sustentar a sua família, que nós estejamos aumentando o salário básico, não é o teto, dos juízes e promotores de [R$] 33 mil e 700 para [R$] 39 mil e 300."
False,"Essa meta fiscal é um número realista, responsável, que tira da conta de um superávit fantasma que o governo anterior propôs, a criação da CPMF, que não é a pauta agora do Congresso Nacional, R$ 35 bilhões de recursos da repatriação, que não entraram no governo, e outras receitas em que houve queda."
False,"Senhores, sabem qual o déficit nos três primeiros meses do ano, janeiro, fevereiro e março Quinze bilhões. Sabem qual é a previsão de abril Cinco bilhões. Nos quatro primeiros meses deste ano, o déficit vai ser de 20 bilhões. E eles colocam 150 bilhões para os outros oito meses, um crescimento de 300%"
True,"A presidente Dilma, em março deste ano, mandou novamente o pedido para que o PL-001 fosse modificado para um déficit fiscal de [R$] 96,7 [bilhões]. Por quê Pela mesma razão pela qual ela foi cassada por impeachment: porque ela pedalou, ela gastou dinheiro sem autorização legislativa e fez movimentações bancárias sem o devido respaldo constitucional e legal."
False,"O governo está aumentando de maneira irresponsável a previsão de déficit orçamentário para R$ 170 bilhões. Quero dizer que, exatamente no Relatório de Avaliação de Receitas e Despesas Primárias do Segundo Bimestre de 2016, que foi divulgado pelo próprio governo federal, esse déficit orçamentário é de R$ 114 bilhões. Portanto, há uma diferença aí de quase R$ 50 bilhões. Nesse relatório, já está levada em consideração a nova metodologia, que não considera, na previsão de receita, os projetos que estão em discussão nesta Casa e mesmo a CPMF"
False,"'Entrei com mandado de segurança hoje no Supremo Tribunal Federal contra ato da Mesa tomado de forma açodada, de forma irregular, numa reunião que não existiu, sob a presidência do vice-presidente Waldir Maranhão, em que foram estabelecidas prerrogativas descabidas para o deputado afastado da presidência da Câmara e do seu mandato.'"
False,"'Esses que estão pedindo a saída do deputado [Waldir] Maranhão  vou repetir aqui  são os mesmos que o elegeram e que elegeram o Eduardo Cunha, que estão atrelados.'"
True,'Eduardo Cunha não teve ingerência na minha indicação e nem terá influência sobre o meu trabalho na liderança.'
True,"A minha conversa com o ex-senador Sérgio Machado é uma conversa que tenho tido pela imprensa. O que eu disse ao senador Sérgio Machado eu disse nas páginas amarelas da Veja, na Isto, na revista poca, tenho dito a jornalistas e em discurso no plenário."
True,Não fiz nenhuma ação para impedir a investigação da Lava Jato.
True,O que a Folha de S.Paulo fez foi dar uma interpretação errônea às minhas palavras.
False,'Encontra-se nesta Casa um pedido de impeachment do vice-presidente Michel Temer. Esse pedido não está tendo o mesmo tratamento dado ao pedido de impeachment da presidenta Dilma.
False,"Os motivos são os mesmos. Michel Temer, no exercício da presidência, assinou decretos orçamentários. Portanto, Michel Temer deve responder nesta Casa a uma comissão semelhante àquela que foi feita para a presidenta Dilma."
False,"O presidente Michel [Temer] foi eleito  eleito!  para fazer exatamente o que está fazendo, não chegou lá por acaso. Foi eleito para fazer o quê Estar preparado para substituir a presidente no caso de vacância. Essa vacância poderia acontecer por doença, por falecimento, por renúncia, e está acontecendo por impeachment.  Carlos Marun PMDB-RS"
False,"Não há estabilidade política para quem anuncia ao país uma agenda de corte de direitos, corte de gastos e corte de programas sociais. Não há estabilidade política para quem anuncia privatização da Petrobras. Não há estabilidade política para quem anuncia um Ministério em construção muito antes da admissibilidade do Senado ou de uma posição de mérito no Senado."
False,"Essas pedaladas fiscais levaram a que a União contraísse  operações de crédito com instituições financeiras das quais ela é a controladora. Isto é absolutamente proibido pelo artigo 36 da Lei de Responsabilidade Fiscal.  Operações de crédito  foram feitas por longo prazo, em quantias exorbitantes, que não se confundem com aquilo que pode se chamar de fluxo de caixa e que pode ter ocorrido no governo Fernando Henrique e no governo Luiz Inácio Lula da Silva. Mas que neste governo, seja em 2014, seja em 2015, alcançou volumes extraordinários, por longo tempo."
True,"Se jogou pra frente uma imensa dívida, que só com relação às pedaladas fiscais alcançou R$ 40 bilhões. E que continuaram em 2015."
False,"Verificamos frases ditas na comissão especial da Câmara pelos juristas Miguel Reale Júnior e Janaína Paschoal, autores do pedido, e pelo ministro da Advocacia-Geral da União, José Eduardo Cardozo, encarregado da defesa da presidente Dilma 14 de Abril de 2016 tore Medeiros, Maurício Moraes Argumentos da acusação, a favor do impeachment  Essas pedaladas fiscais levaram a que a União contraísse  operações de crédito com instituições financeiras das quais ela é a controladora. Isto é absolutamente proibido pelo artigo 36 da Lei de Responsabilidade Fiscal.  Operações de crédito  foram feitas por longo prazo, em quantias exorbitantes, que não se confundem com aquilo que pode se chamar de fluxo de caixa e que pode ter ocorrido no governo Fernando Henrique e no governo Luiz Inácio Lula da Silva. Mas que neste governo, seja em 2014, seja em 2015, alcançou volumes extraordinários, por longo tempo.  Miguel Reale Júnior  não é bem assim m laranjaPara os autores do pedido de impedimento de Dilma Rousseff, o fato de o governo ter atrasado o repasse de recursos a bancos públicos, durante meses, configuraria automaticamente uma tomada de empréstimo. Com isso, o Planalto teria incorrido em dois problemas graves: a contratação de crédito sem o necessário aval do Congresso, e ainda por cima, de bancos federais, o que é proibido. E, no fim das contas, tudo isso seria fruto de ação dolosa de Dilma, onde residiria a legitimidade do impeachment.  O centro da polêmica é justamente se o pendura do governo junto aos bancos públicos  as chamadas pedaladas fiscais  caracteriza ou não uma operação de crédito, como argumenta o pedido de impeachment, e se, uma vez configurado o empréstimo, ele teria sido fruto de conduta dolosa intencional da presidente da República. O artigo 36 da Lei de Responsabilidade Fiscal somente proíbe a contratação de crédito, mas não diz que a pedalada se caracteriza como tal.   parte a discussão, as pedaladas  sejam ou não vistas como operações de crédito  foram utilizadas como nunca por Dilma Rousseff, dando razão a Reale Jr. nesse ponto. A evolução dos atrasos de repasses da União para bancos federais e para o FTGS, em comparação ao PIB, entre 2001 e 2014, evidencia um impressionante aumento nos últimos anos, como mostrou o Aos Fatos. O menor montante da série, em meados do segundo mandato de Luiz Inácio Lula da Silva, antecedeu uma escalada sem precedentes.  Em 2001 e em 2002, por exemplo, o governo FHC pendurou anualmente cerca de R$ 1 bilhão. Em 2013, Dilma atingiu R$ 36 bilhões, e cerca de R$ 52 bilhões em 2014. Como a os dados reforçam, é inegável que as pedaladas movimentaram quantias exorbitantes com Dilma em comparação aos governos anteriores. O Valor revelou que houve também alertas de técnicos para que isso não continuasse.  ***  Se jogou pra frente uma imensa dívida, que só com relação às pedaladas fiscais alcançou R$ 40 bilhões. E que continuaram em 2015.  Miguel Reale Júnior  não é bem assim m laranjaEnquanto as pedaladas de 2014 são fato notório, ainda é cedo para dizer se o Planalto pedalou em 2015. No fim do ano passado, o então ministro da Fazenda Joaquim Levy negou estar se valendo da artimanha contábil na tentativa de equilibrar as contas públicas. Para o Ministério Público de Contas, entretanto, o recurso seguiu sendo utilizado a todo vapor. Só nos primeiros sete meses do ano, teriam sido R$ 38 bilhões pendurados junto ao BNDES e ao Banco do Brasil.  Como o Tribunal de Contas da União TCU ainda não analisou as contas de 2015, não se sabe se a corte aceitará a manobra do governo de zerar os penduras antes do fim do ano, estratégia que tem por fim evitar nova reprovação das contas pelo TCU. Essa foi a justificativa do Ministério da Fazenda ao pagar R$ 55,6 bilhões em débitos da União junto ao BNDES, Banco do Brasil e FGTS, no pagar das luzes do ano passado.  ***  Os fatos estão muito bem caracterizados no acórdão do TCU que foi publicado em abril de 2015. Quando o TCU rejeitou as contas, foi apenas uma confirmação, quase que uma constatação, de que os fatos tinham sido praticados."
True,"Pela letra da lei , que é o artigo 167 da Constituição Federal, o momento do crime é a abertura do crédito suplementar."
False,"Esses decretos [de crédito suplementar] são proibidos pelo artigo 167 da Constituição, porque para abrir crédito precisa ter dinheiro. E o que acontecia Havia um superávit anunciado absolutamente fictício."
False,"Juízo de admissibilidade é apenas o reconhecimento de que houve o fato e de que existe autoria, que merece depois ser objeto de julgamento pelo Senado."
False,"Se não houver crime de responsabilidade, se não houver fato que se tipifique como crime de responsabilidade, no sistema presidencialista em um Estado Democrático de Direito, não pode haver cassação de mandato do presidente da República, chefe de Estado, chefe de governo. Não pode haver impeachment."
False,"Os fatos lá relacionados [na delação premiada de Delcídio do Amaral], Pasadena e todos os outros, são anteriores ao atual mandato. E pela própria decisão do presidente da Câmara não poderiam ter sido juntados."
False,"A decisão do presidente Eduardo Cunha não visou, na abertura desse impeachment, o cumprimento da Constituição. Não era esta a sua intenção. Não foi esta, objetivamente, a sua finalidade. Os fatos ficaram claros. Os fatos foram evidenciados. Sua Excelência, o presidente Eduardo Cunha, usou da sua competência para fazer uma vingança e uma retaliação à chefe do Executivo, porque essa se recusara a garantir no Conselho de tica, ao qual ele estava submetido, os votos que seu partido poderia lhe dar para que ele não pudesse ser processado naquele momento."
False,Um a ser punido é o governador Geraldo Alckmin. Ele baixou decretos suplementares e desrespeitou a meta fiscal.  correto que haja impeachment contra o governador Geraldo Alckmin Não. Porque não há ilegalidade.
False,"Todo o foco da denúncia diz respeito à situação de relação jurídica decorrente do chamado Plano Safra. O Plano Safra é um plano que está previsto em lei e é regulado por portarias do Ministério da Fazenda. Não é a presidente da República quem o disciplina. São portarias do Ministério da Fazenda.  Ao contrário do crescimento da dívida [com o Banco do Brasil, pelo Plano Safra] que se aponta, de 1 de janeiro a 30 de junho a dívida caiu. E ao final do ano, tudo foi pago."
False,"Neste caso [das pedaladas] essas práticas foram aceitas no Brasil por décadas. Nestes casos, as cortes de contas aceitavam essa situação sem reprimi-la. Nestes casos, houve uma mudança de orientação e se quer aplicar retroativamente a tipificação de um crime, como se ele existisse antes da mudança jurisprudencial nos dois casos, o que não existe. Neste caso se quer pegar um pretexto para se construir a figura de um crime de responsabilidade. "
False,"  Na quarta-feira 30, um dia depois de romper com o governo, partido promoveu sessão solene na Câmara para celebrar seu aniversário de 50 anos; checamos quatro frases ditas na comemoração 13 de Janeiro de 2018 tore Medeiros, Maurício Moraes  Diante da tempestade, o PMDB sempre se mostra um porto seguro, apesar da sua grande diversidade de correntes"
True,Do seu corpo [do PMDB] saíram todas as costelas que estão formando hoje o arco partidário.
False,"No dia 24 de março deste ano, nosso partido completou 50 anos de lutas em favor do povo brasileiro, surgindo como representante das oposições ao regime de arbítrio que se instalou em 1964."
True,"A partir do dia 20 de abril, um novo governo vai se estabelecer no Brasil."
False,"Aos que criticam o projeto por entendê-lo como uma simples facilitação a empresas estrangeiras, quero alertar sobre o conteúdo do art. 12 da Lei n 12.351, que remete ao Conselho Nacional de Política Energética a possibilidade de propor que a Petrobras seja contratada diretamente pela União para exploração e produção de petróleo, sob o regime de partilha de produção, sempre que a preservação do interesse nacional assim o exigir. Assim, sempre que o interesse nacional estiver em jogo, continuará sendo possível dar prioridade à Petrobras."
False,"O pré-sal foi descoberto em 2006, e, agora, em 2016, já estamos, pelo pré-sal, produzindo quase um milhão de barrisdia. Depois de 10 anos, nem 10 anos completos, já estamos produzindo um milhão de barrisdia. E o pré-sal é a principal fonte de lucro hoje da Petrobras."
True,"Checamos frases de seis senadores no debate que antecedeu a aprovação do projeto 1312015, de José Serra PSDB-SP, que tirou da Petrobras a obrigatoriedade de explorar 30% do pré-sal no país 26 de Fevereiro de 2016 tore Medeiros, Maurício Moraes  Aos que criticam o projeto por entendê-lo como uma simples facilitação a empresas estrangeiras, quero alertar sobre o conteúdo do art. 12 da Lei n 12.351, que remete ao Conselho Nacional de Política Energética a possibilidade de propor que a Petrobras seja contratada diretamente pela União para exploração e produção de petróleo, sob o regime de partilha de produção, sempre que a preservação do interesse nacional assim o exigir. Assim, sempre que o interesse nacional estiver em jogo, continuará sendo possível dar prioridade à Petrobras.  Lúcia Vânia PSB-GO  ta certo f laranjaA afirmação da senadora Lúcia Vânia PSB-GO está correta, só que não há qualquer garantia de que isso aconteça no futuro. O artigo 12 da Lei n 12.351 diz que a Petrobras será contratada pela União sempre que o Conselho Nacional de Política Energética CNPE alegar a necessidade de preservação do interesse nacional ou de atendimento da política energética. Isso traz, contudo, dois problemas. O primeiro é a composição do CNPE, que mudará sempre que houver um novo presidente, por exemplo. O segundo ponto é a capacidade de a Petrobras fazer esses investimentos no momento em que isso for exigido pelo conselho.  O CNPE é composto por 14 integrantes. Desses, nove são ministros, três são nomeados pelo presidente da República, com mandato de dois anos renovável por mais dois  um representante dos Estados e do Distrito Federal, um representante da sociedade civil especialista em energia e um representante da universidade brasileira, também especialista no tema , outro é o presidente da Empresa de Pesquisa Energética EPE e o outro é o secretário-executivo do Ministério de Minas e Energia. Isso significa que a composição do CNPE sempre reflete o perfil de quem está no poder e, portanto, está sujeita a diferentes interpretações sobre o que é preservação do interesse nacional ou o que é prioridade para atendimento da política energética.  A outra questão tem a ver com a própria situação financeira da Petrobras. Hoje, a empresa tem uma dívida bruta que, no terceiro trimestre do ano passado, atingiu R$ 506,5 bilhões. Isso afeta a capacidade de fazer novos investimentos e de explorar novos campos, como os do pré-sal. Ao mesmo tempo, o pré-sal pode ajudar a Petrobras a se recuperar financeiramente. Como o projeto aprovado no Senado tira da empresa a obrigatoriedade de participar na exploração, ela pode ser substituída por concorrentes em um momento delicado. E o próprio CNPE pode optar por não propor a sua contratação enquanto a situação financeira da empresa estiver ruim. Ou seja, vários dos novos campos do pré-sal poderão ser licitados para outras empresas e, mesmo depois de se recuperar, a Petrobras estará excluída da exploração nessas reservas.  O pré-sal foi descoberto em 2006, e, agora, em 2016, já estamos, pelo pré-sal, produzindo quase um milhão de barrisdia. Depois de 10 anos, nem 10 anos completos, já estamos produzindo um milhão de barrisdia. E o pré-sal é a principal fonte de lucro hoje da Petrobras.  Gleisi Hoffmann PT-PR  não é bem assim f laranjaO pré-sal nunca atingiu a produção de um milhão de barris por dia, segundo os dados mais recentes da Petrobras. De acordo com a empresa, a extração média, em 2015, foi de 767 mil barris por dia, muito longe do 1 milhão apontado pela senadora.  Conforme avançam os trabalhos na região, entretanto, o volume de petróleo retirado desta camada tem crescido. No ano passado, a produção no pré-sal cresceu 56% em relação a 2014. O recorde diário registrado até hoje na região foi de 942 mil barris por dia, em dezembro de 2015, e é possível que em 2016, como aponta a senadora, chegue-se à simbólica marca de 1 milhão de barris por dia.  De toda forma, o montante corresponde a menos da metade da produção de petróleo da estatal, o que invalida o argumento que a camada é a principal fonte de lucro da Petrobras. A empresa foi procurada pela reportagem, mas se limitou a dizer que não comenta a participação do pré-sal em seus lucros.  O custo da Petrobras na extração do petróleo do pré-sal não é de US$ 8, senadora [Gleisi Hoffmann]. Eu fiz o cálculo do custo médio do barril de petróleo no ano passado, de janeiro a setembro, que é, em boa medida, fora do pré-sal, onde tende a ser mais barato, porque o pré-sal é uma região mais difícil, águas profundas. O custo médio da Petrobras por barril foi de US$ 32."
False,Como o Brasil vai cumprir as metas do Plano Nacional de Educação se parte dele se prevê com investimentos saídos do pré-sal E a Petrobras não tem condições.
True,"[A Petrobras] não está acabada, ela não está falida, ela teve lucro operacional. E graças a quê Graças à exploração do pré-sal."
